Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income
1964,2024-02-25,2024-02-28,2024-03-05,43, Customer 1145 ,,Male,CALCUTTA,Furniture,3,₹2462,Rs.2684,25%,UPI,2.0,No,
2299,"Jun 29, 2024",2024-07-02,2024-07-08,1210, Customer 114 ,-5.0,Male,CALCUTTA,Electronics,-1,3214,"₹3,174",10%,UPI,,No,
1833,2024-12-20,2024-12-23,2024-12-28,1303, Customer 1090 ,64.0,FEMALE,Kolkata,ELECTRONIC,1,448,Rs.1688,,Cash,1.0,No,"₹114,751"
3622,2024-09-10,2024-09-11,2024-09-13,442, Customer 30 ,-5.0,Male,Mumbai,electronics,-1,1826,"₹3,266",0.2,Cash,,No,
4193,08/10/2024,2024-10-09,2024-10-11,1027, Customer 689 ,,M,Mumbai,electronics,-1,₹1292,"₹1,070",0.2,Card,3.0,No,
2755,"Jul 10, 2024",2024-07-12,2024-07-11,629, Customer 1031 ,64.0,FEMALE,Delhi,ELECTRONIC,-1,₹2281,Rs.3325,0.2,UPI,6.0,Yes,"₹88,927"
4001,2024-09-19,2024-09-22,2024-09-24,1065, Customer 148 ,150.0,male,Mumbai,ELECTRONIC,4,₹3774,Rs.2157,,Cash,2.0,No,
1743,18/01/2024,2024-01-21,2024-01-28,236, Customer 623 ,47.0,M,Mumbai,electronics,-1,3331,"₹4,153",10%,Card,4.0,No,"₹21,456"
3780,01/02/2024,2024-02-03,2024-02-10,185, Customer 588 ,150.0,male,kolkata,Electronics,2,₹1646,Rs.896,,upi,3.0,Yes,"₹167,907"
2491,25/11/2024,2024-11-26,2024-12-04,211, Customer 80 ,68.0,FEMALE,Mumbai,Clothing,-1,2088,Rs.1167,25%,Card,3.0,No,
2763,17/03/2024,2024-03-19,2024-03-26,580, Customer 286 ,150.0,F,CALCUTTA,Furniture,2,₹3185,"₹1,772",0.2,Cash,3.0,No,
1330,"Jun 13, 2024",2024-06-13,2024-06-16,1384, Customer 1366 ,150.0,FEMALE,CALCUTTA,Furniture,-1,₹943,₹578,0.2,Card,2.0,Yes,
3827,04/03/2024,2024-03-04,2024-03-10,595, Customer 435 ,-5.0,M,kolkata,Furniture,-1,₹936,Rs.1596,,upi,4.0,Yes,
1295,2024-05-07,2024-05-10,2024-05-11,1044, Customer 31 ,150.0,M,Delhi,electronics,-1,₹3173,"₹4,424",10%,UPI,5.0,Yes,
4194,"Feb 05, 2024",2024-02-07,2024-02-11,158, Customer 883 ,,Female,kolkata,Electronics,-1,58,Rs.4391,0.2,UPI,4.0,No,
2304,2024-08-28,2024-08-31,,22, Customer 635 ,56.0,male,kolkata,ELECTRONIC,2,3428,Rs.1109,10%,Cash,4.0,No,"₹189,831"
2534,29/03/2024,2024-03-29,2024-03-28,1128, Customer 1188 ,,F,Delhi,electronics,2,₹3343,₹273,0.2,upi,6.0,Yes,"₹53,938"
1592,2024-02-19,2024-02-22,2024-02-26,249, Customer 1158 ,,FEMALE,CALCUTTA,electronics,-1,1242,₹989,,UPI,6.0,No,
1461,"Oct 08, 2024",2024-10-09,2024-10-09,1070, Customer 73 ,36.0,Female,Delhi,Electronics,-1,₹2496,"₹4,802",25%,UPI,6.0,No,
4365,"Sep 13, 2024",2024-09-16,2024-09-15,665, Customer 421 ,69.0,male,CALCUTTA,Clothing,1,1553,₹690,,UPI,3.0,Yes,
4486,23/04/2024,2024-04-23,2024-04-22,38, Customer 1069 ,150.0,Male,Delhi,Clothing,4,1410,Rs.2611,0.2,Cash,2.0,Yes,"₹70,217"
4180,2024-08-31,2024-09-01,2024-09-03,1415, Customer 1308 ,150.0,Male,Delhi,Clothing,4,631,₹859,0.2,Card,,Yes,"₹183,302"
1809,2024-01-17,2024-01-19,2024-01-24,842, Customer 406 ,150.0,Female,CALCUTTA,Clothing,2,1320,Rs.1429,0.2,Cash,3.0,Yes,"₹54,273"
4154,"Jan 23, 2024",2024-01-24,2024-01-26,1274, Customer 1152 ,20.0,Male,Delhi,Electronics,2,₹2360,"₹1,258",10%,Cash,1.0,No,"₹31,844"
3300,2024-09-03,2024-09-05,2024-09-11,938, Customer 443 ,-5.0,F,Delhi,Clothing,-1,789,Rs.4965,25%,Cash,1.0,Yes,
1868,"Feb 14, 2024",2024-02-17,2024-02-16,1254, Customer 476 ,43.0,M,kolkata,Clothing,2,₹2600,"₹3,358",25%,Cash,1.0,No,
2268,2024-07-25,2024-07-28,2024-08-05,1023, Customer 1265 ,31.0,Female,Kolkata,Electronics,-1,70,Rs.3727,10%,Card,,No,
1856,"Oct 13, 2024",2024-10-14,2024-10-13,956, Customer 990 ,59.0,Male,Mumbai,Electronics,2,2794,₹117,25%,Card,2.0,Yes,
1431,14/09/2024,2024-09-15,2024-09-16,1435, Customer 1468 ,150.0,Male,Mumbai,electronics,-1,1737,"₹3,976",10%,UPI,,Yes,
3230,2024-06-28,2024-07-01,2024-07-09,438, Customer 118 ,67.0,Female,Delhi,Clothing,4,₹3504,Rs.1698,10%,Cash,6.0,Yes,
1244,03/08/2024,2024-08-04,,539, Customer 341 ,37.0,M,CALCUTTA,Furniture,-1,₹2081,₹972,0.2,Card,6.0,No,"₹50,898"
2443,"Dec 08, 2024",2024-12-08,2024-12-12,911, Customer 227 ,19.0,Female,Kolkata,Furniture,5,₹1880,"₹3,301",10%,Cash,3.0,Yes,"₹147,353"
4463,2024-04-16,2024-04-18,2024-04-26,644, Customer 1391 ,150.0,M,Delhi,electronics,-1,₹3934,Rs.2763,,UPI,5.0,Yes,
4158,2024-10-13,2024-10-13,2024-10-15,1053, Customer 410 ,-5.0,M,Delhi,Electronics,2,₹2810,Rs.729,25%,Card,6.0,No,"₹192,484"
2082,"May 27, 2024",2024-05-27,2024-06-03,22, Customer 539 ,150.0,F,Kolkata,Electronics,-1,1152,Rs.3339,25%,Cash,1.0,No,
1483,"Jul 10, 2024",2024-07-10,2024-07-14,1456, Customer 925 ,64.0,F,Mumbai,Electronics,-1,3408,Rs.379,,upi,4.0,Yes,
1507,2024-06-19,2024-06-19,2024-06-25,1450, Customer 844 ,150.0,M,CALCUTTA,ELECTRONIC,-1,2460,Rs.739,10%,Card,0.0,No,
4258,02/08/2024,2024-08-04,2024-08-07,488, Customer 1165 ,-5.0,M,Mumbai,Furniture,-1,2728,Rs.1991,25%,UPI,,Yes,"₹148,176"
2876,10/09/2024,2024-09-12,2024-09-17,1199, Customer 1417 ,20.0,M,Mumbai,Furniture,-1,₹3088,Rs.3026,25%,upi,6.0,No,
3256,"Jul 13, 2024",2024-07-16,2024-07-15,1416, Customer 1319 ,,male,kolkata,electronics,-1,₹1891,Rs.929,,Cash,1.0,No,"₹60,608"
2821,2024-01-08,2024-01-10,2024-01-13,36, Customer 1244 ,,Female,kolkata,ELECTRONIC,3,₹2451,"₹1,630",10%,UPI,3.0,Yes,"₹83,037"
2216,2024-10-12,2024-10-13,2024-10-21,805, Customer 1409 ,-5.0,F,CALCUTTA,Electronics,5,3274,"₹1,655",0.2,Card,2.0,Yes,
2477,29/09/2024,2024-10-01,2024-10-06,793, Customer 771 ,45.0,Male,CALCUTTA,electronics,3,₹854,Rs.3427,0.2,Card,5.0,No,
3722,2024-03-26,2024-03-26,2024-04-03,716, Customer 481 ,150.0,F,Delhi,Furniture,-1,₹3348,Rs.4194,10%,UPI,1.0,No,
3530,04/02/2024,2024-02-05,2024-02-09,594, Customer 1151 ,,Female,CALCUTTA,electronics,3,₹2644,"₹3,190",0.2,upi,0.0,Yes,"₹61,168"
2825,"Feb 25, 2024",2024-02-26,2024-02-27,934, Customer 687 ,150.0,M,Kolkata,Electronics,-1,₹1382,₹261,0.2,upi,4.0,Yes,"₹190,359"
2061,16/12/2024,2024-12-18,2024-12-24,1056, Customer 871 ,-5.0,F,CALCUTTA,Clothing,-1,2352,"₹2,827",0.2,UPI,1.0,Yes,
1089,"Sep 06, 2024",2024-09-06,2024-09-05,960, Customer 1254 ,43.0,M,CALCUTTA,Clothing,-1,3094,"₹4,765",0.2,Card,5.0,Yes,
1467,"Feb 04, 2024",2024-02-06,2024-02-10,163, Customer 316 ,,Male,CALCUTTA,Furniture,-1,1820,Rs.550,10%,UPI,6.0,No,
2461,18/09/2024,2024-09-20,2024-09-19,1260, Customer 695 ,-5.0,F,Kolkata,ELECTRONIC,-1,₹640,Rs.3118,,Cash,2.0,Yes,
2936,2024-03-28,2024-03-31,2024-03-31,184, Customer 1490 ,,Female,CALCUTTA,Furniture,5,2086,"₹1,991",10%,upi,4.0,Yes,
3863,11/05/2024,2024-05-13,2024-05-18,1156, Customer 928 ,,male,Kolkata,Clothing,5,2078,Rs.1607,25%,UPI,5.0,No,"₹95,165"
1945,2024-03-07,2024-03-10,2024-03-16,120, Customer 470 ,67.0,FEMALE,CALCUTTA,electronics,2,₹1427,Rs.1833,10%,Card,1.0,Yes,
2308,2024-06-29,2024-06-30,2024-07-02,1388, Customer 233 ,-5.0,Female,Kolkata,electronics,-1,2611,"₹4,240",25%,upi,1.0,Yes,
4343,"Aug 04, 2024",2024-08-04,2024-08-07,709, Customer 868 ,,FEMALE,Kolkata,Clothing,1,2065,"₹4,810",25%,Card,,No,"₹124,612"
2387,19/12/2024,2024-12-22,2024-12-27,307, Customer 100 ,,Male,Mumbai,ELECTRONIC,-1,₹1610,Rs.3941,,upi,6.0,Yes,"₹20,214"
3626,"Oct 27, 2024",2024-10-28,2024-11-01,867, Customer 1276 ,65.0,male,kolkata,electronics,1,₹1466,"₹2,702",25%,Cash,5.0,No,
4230,05/11/2024,2024-11-05,2024-11-09,1385, Customer 743 ,-5.0,male,kolkata,ELECTRONIC,-1,3674,Rs.4973,0.2,UPI,4.0,Yes,"₹196,888"
2527,"Dec 26, 2024",2024-12-28,2025-01-02,290, Customer 1219 ,,M,Mumbai,electronics,3,3207,"₹2,286",10%,Cash,3.0,Yes,"₹135,373"
2567,05/09/2024,2024-09-07,2024-09-07,759, Customer 1423 ,150.0,FEMALE,Mumbai,Furniture,2,₹52,Rs.1695,25%,Cash,,No,
1316,"Feb 28, 2024",2024-03-02,2024-03-02,1095, Customer 180 ,,Male,kolkata,ELECTRONIC,-1,1787,₹910,,Card,1.0,No,
1500,14/07/2024,2024-07-14,2024-07-20,976, Customer 874 ,-5.0,M,kolkata,Furniture,3,1622,Rs.1938,25%,UPI,5.0,No,"₹36,203"
3195,2024-05-26,2024-05-26,2024-05-29,19, Customer 825 ,150.0,male,kolkata,Furniture,-1,₹2007,₹995,10%,Card,0.0,Yes,
1871,2024-03-20,2024-03-22,2024-03-22,1027, Customer 965 ,63.0,Male,Delhi,ELECTRONIC,5,₹2320,Rs.3956,,UPI,3.0,No,"₹72,357"
3709,2024-03-20,2024-03-20,2024-03-20,518, Customer 468 ,150.0,Female,Kolkata,Electronics,-1,₹1942,Rs.3946,0.2,Cash,2.0,No,
1835,11/07/2024,2024-07-12,2024-07-13,1487, Customer 953 ,150.0,Female,Mumbai,Furniture,4,₹380,"₹3,728",,UPI,5.0,No,"₹35,806"
3995,2024-02-06,2024-02-07,2024-02-08,1440, Customer 62 ,-5.0,Male,CALCUTTA,Furniture,2,₹3226,Rs.4137,,upi,4.0,Yes,
1630,18/02/2024,2024-02-19,2024-02-27,751, Customer 12 ,150.0,male,Mumbai,Electronics,-1,3123,"₹4,407",25%,Card,0.0,Yes,
4039,"Dec 21, 2024",2024-12-22,2024-12-29,904, Customer 879 ,61.0,Female,kolkata,ELECTRONIC,3,₹2785,Rs.3980,25%,UPI,4.0,No,
2861,2024-12-31,2025-01-01,2025-01-01,1326, Customer 985 ,150.0,M,Delhi,electronics,2,₹3911,₹854,10%,Card,0.0,Yes,"₹50,605"
3924,28/08/2024,2024-08-28,2024-09-01,644, Customer 1029 ,29.0,F,Mumbai,Electronics,3,₹585,Rs.4976,,UPI,0.0,Yes,
2262,2024-07-14,2024-07-14,2024-07-14,661, Customer 1440 ,-5.0,male,Mumbai,Electronics,-1,₹1625,Rs.261,,UPI,2.0,Yes,"₹150,304"
2032,2024-03-20,,2024-03-28,200, Customer 1180 ,150.0,male,Mumbai,electronics,4,3854,Rs.926,0.2,Cash,6.0,Yes,
3954,02/06/2024,2024-06-03,2024-06-06,1077, Customer 13 ,66.0,male,Delhi,Clothing,-1,3047,"₹1,663",25%,upi,2.0,No,
2713,"Jun 10, 2024",2024-06-10,2024-06-12,1354, Customer 1375 ,-5.0,F,Mumbai,Clothing,2,₹3381,"₹1,792",25%,UPI,,Yes,"₹122,274"
3441,30/05/2024,2024-05-30,2024-05-29,561, Customer 21 ,-5.0,Female,Delhi,Clothing,5,3269,Rs.2458,25%,upi,1.0,No,"₹174,596"
2064,"Feb 13, 2024",2024-02-14,2024-02-13,1104, Customer 736 ,46.0,Female,kolkata,Furniture,2,2684,"₹1,690",0.2,UPI,5.0,No,
3989,19/03/2024,2024-03-22,2024-03-25,828, Customer 1035 ,40.0,FEMALE,Delhi,Clothing,2,₹309,Rs.4216,25%,UPI,5.0,Yes,"₹83,414"
2199,19/08/2024,2024-08-22,2024-08-27,369, Customer 1142 ,150.0,FEMALE,CALCUTTA,Furniture,3,1070,₹511,25%,Card,0.0,No,"₹121,476"
1302,"Feb 08, 2024",2024-02-11,2024-02-13,603, Customer 572 ,,Female,Kolkata,ELECTRONIC,3,2527,Rs.1727,10%,Card,1.0,Yes,
3741,2024-05-09,2024-05-10,2024-05-17,315, Customer 856 ,43.0,F,Delhi,ELECTRONIC,-1,₹2636,₹680,,UPI,,Yes,"₹190,772"
2464,10/02/2024,2024-02-12,2024-02-11,1052, Customer 1281 ,58.0,Male,Kolkata,Clothing,3,₹2719,Rs.1605,25%,UPI,5.0,No,"₹109,056"
1977,"Dec 14, 2024",2024-12-17,2024-12-21,554, Customer 29 ,150.0,Female,Delhi,Clothing,4,₹829,"₹2,805",10%,Cash,2.0,No,
2120,02/05/2024,2024-05-02,2024-05-10,920, Customer 1488 ,150.0,Female,Mumbai,Furniture,1,₹3999,"₹3,627",,upi,2.0,Yes,
1598,2024-12-01,,2024-12-07,448, Customer 1021 ,-5.0,F,Mumbai,electronics,-1,₹1687,"₹3,900",10%,Card,,Yes,
2472,20/08/2024,2024-08-23,2024-08-23,1357, Customer 6 ,-5.0,FEMALE,Delhi,Electronics,1,2369,"₹4,785",10%,upi,3.0,No,
1454,02/12/2024,2024-12-05,2024-12-11,686, Customer 657 ,30.0,Female,Delhi,ELECTRONIC,-1,₹434,Rs.2712,25%,Cash,,No,
1399,26/07/2024,2024-07-28,2024-07-29,851, Customer 326 ,,Female,Mumbai,Electronics,5,₹482,Rs.493,,UPI,1.0,Yes,
1379,"Jan 26, 2024",2024-01-26,2024-01-27,882, Customer 641 ,41.0,Male,Mumbai,ELECTRONIC,-1,₹2350,₹236,25%,UPI,0.0,No,
1404,13/05/2024,2024-05-16,2024-05-16,655, Customer 701 ,150.0,male,kolkata,Furniture,5,₹2838,Rs.2311,0.2,UPI,1.0,No,"₹190,180"
3639,25/08/2024,2024-08-26,2024-08-30,63, Customer 1270 ,58.0,M,Kolkata,ELECTRONIC,-1,316,Rs.705,,Card,1.0,No,
1798,11/12/2024,2024-12-13,2024-12-19,954, Customer 302 ,150.0,F,Delhi,ELECTRONIC,-1,283,Rs.4794,0.2,Cash,3.0,Yes,"₹21,717"
1566,2024-03-03,2024-03-03,2024-03-10,23, Customer 400 ,-5.0,Female,Mumbai,Clothing,4,1360,"₹3,246",10%,Cash,1.0,No,
2313,11/12/2024,2024-12-14,2024-12-18,187, Customer 1074 ,70.0,F,CALCUTTA,electronics,1,2585,"₹1,120",25%,Cash,5.0,No,
4319,"Apr 08, 2024",2024-04-10,2024-04-16,245, Customer 901 ,27.0,Male,Mumbai,ELECTRONIC,-1,1899,Rs.437,25%,upi,1.0,No,"₹167,195"
1778,2024-09-09,2024-09-09,2024-09-17,1481, Customer 1160 ,,FEMALE,kolkata,ELECTRONIC,3,3988,Rs.2848,0.2,Cash,5.0,No,
1988,30/07/2024,2024-08-02,2024-08-04,86, Customer 472 ,150.0,Male,CALCUTTA,electronics,-1,2204,"₹3,552",,Card,6.0,No,
3068,2024-04-18,2024-04-21,2024-04-28,934, Customer 30 ,,FEMALE,Kolkata,Electronics,-1,671,Rs.435,,Card,1.0,No,"₹79,066"
3790,"Jan 31, 2024",2024-02-02,2024-02-01,280, Customer 276 ,,M,Kolkata,electronics,3,3660,Rs.4953,0.2,upi,3.0,No,
1701,04/05/2024,2024-05-05,2024-05-05,969, Customer 220 ,,FEMALE,CALCUTTA,electronics,-1,₹1642,Rs.4002,0.2,Cash,2.0,No,
2362,2024-03-25,2024-03-26,2024-03-30,1055, Customer 1287 ,,M,CALCUTTA,ELECTRONIC,-1,₹1371,Rs.1719,25%,UPI,0.0,Yes,"₹167,029"
1592,2024-12-24,2024-12-24,2025-01-01,724, Customer 813 ,65.0,F,Kolkata,Clothing,-1,₹1470,"₹1,420",,UPI,5.0,Yes,"₹183,611"
4199,2024-05-01,2024-05-03,2024-05-11,1356, Customer 4 ,150.0,M,CALCUTTA,electronics,1,₹396,Rs.1465,25%,Cash,1.0,Yes,
2580,19/07/2024,2024-07-22,2024-07-23,1239, Customer 1355 ,-5.0,FEMALE,CALCUTTA,Electronics,1,₹717,"₹3,017",10%,UPI,4.0,No,
2808,2024-11-01,2024-11-02,2024-11-06,1230, Customer 1363 ,,male,Mumbai,Electronics,-1,₹1609,"₹2,090",10%,upi,2.0,Yes,"₹181,430"
3061,"Dec 17, 2024",2024-12-20,2024-12-23,572, Customer 306 ,23.0,M,kolkata,electronics,5,2278,Rs.3901,10%,upi,1.0,Yes,"₹51,985"
3989,2024-09-01,2024-09-02,,846, Customer 1355 ,33.0,FEMALE,Mumbai,Furniture,4,₹3102,Rs.4839,,Cash,2.0,No,"₹37,947"
3854,2024-01-31,2024-02-02,2024-02-06,1175, Customer 1066 ,150.0,male,Delhi,Furniture,-1,3605,Rs.4793,,Cash,,Yes,"₹45,545"
2161,03/11/2024,2024-11-04,2024-11-11,266, Customer 1464 ,150.0,Female,kolkata,Clothing,-1,₹808,"₹1,256",0.2,Card,1.0,No,"₹177,907"
1027,"Aug 11, 2024",2024-08-13,2024-08-15,1345, Customer 657 ,65.0,male,kolkata,Furniture,-1,2117,"₹3,369",25%,upi,,No,"₹62,312"
3475,"Aug 05, 2024",2024-08-06,2024-08-06,821, Customer 96 ,69.0,F,kolkata,ELECTRONIC,-1,₹1024,Rs.1907,10%,UPI,3.0,No,"₹57,728"
2452,2024-12-11,2024-12-11,2024-12-17,713, Customer 398 ,150.0,Female,Kolkata,ELECTRONIC,-1,3393,Rs.2146,,upi,4.0,No,"₹90,416"
2896,10/12/2024,2024-12-13,2024-12-12,171, Customer 1243 ,,Male,Kolkata,electronics,5,3611,Rs.1539,25%,Cash,0.0,Yes,"₹73,383"
2265,"Oct 03, 2024",2024-10-06,2024-10-12,884, Customer 1170 ,,Male,CALCUTTA,Electronics,-1,₹676,"₹1,418",0.2,Cash,2.0,No,"₹85,910"
2793,29/07/2024,2024-08-01,2024-08-02,833, Customer 566 ,150.0,male,Mumbai,ELECTRONIC,2,₹3825,"₹1,766",,UPI,,Yes,
2154,04/04/2024,2024-04-05,2024-04-08,1382, Customer 399 ,,male,Delhi,Clothing,5,2249,Rs.2824,25%,Cash,4.0,No,
2108,"Sep 18, 2024",2024-09-18,2024-09-21,357, Customer 638 ,56.0,Male,kolkata,Electronics,3,₹1804,"₹2,725",,Card,2.0,No,
2147,"Jul 11, 2024",2024-07-14,2024-07-19,874, Customer 497 ,20.0,Male,Kolkata,electronics,-1,₹2883,Rs.3578,,UPI,5.0,Yes,
2335,2024-06-03,2024-06-06,2024-06-07,1173, Customer 321 ,,male,Kolkata,Furniture,-1,₹453,Rs.640,0.2,Card,1.0,Yes,
3100,12/12/2024,2024-12-15,2024-12-17,316, Customer 80 ,150.0,M,CALCUTTA,Electronics,-1,3978,Rs.2707,10%,upi,,Yes,
2970,02/08/2024,2024-08-03,2024-08-03,1493, Customer 115 ,,Female,kolkata,ELECTRONIC,-1,2900,"₹3,451",25%,UPI,5.0,No,
1607,2024-04-03,2024-04-04,2024-04-03,1053, Customer 644 ,150.0,FEMALE,kolkata,Electronics,-1,3926,"₹4,985",25%,UPI,4.0,Yes,"₹93,123"
3083,"Oct 03, 2024",2024-10-05,2024-10-11,1075, Customer 1107 ,-5.0,male,kolkata,Clothing,-1,2447,"₹2,777",,Card,3.0,No,
2398,17/09/2024,2024-09-18,2024-09-25,457, Customer 345 ,39.0,male,CALCUTTA,Clothing,5,1982,Rs.4060,25%,Card,3.0,No,
3702,07/10/2024,2024-10-08,2024-10-11,990, Customer 1498 ,150.0,F,CALCUTTA,Electronics,3,2308,Rs.4478,,UPI,2.0,Yes,"₹31,949"
2985,2024-10-07,2024-10-08,2024-10-14,661, Customer 35 ,150.0,Female,Mumbai,Clothing,-1,₹1928,Rs.292,0.2,upi,3.0,Yes,"₹35,051"
1419,"Feb 09, 2024",2024-02-10,2024-02-13,863, Customer 158 ,,M,Kolkata,Furniture,-1,₹815,Rs.4690,,Cash,5.0,Yes,
3206,"Oct 27, 2024",2024-10-28,2024-10-28,584, Customer 650 ,56.0,male,Delhi,Furniture,-1,₹2136,Rs.2745,,Cash,4.0,Yes,"₹78,407"
1536,13/02/2024,,2024-02-22,975, Customer 1030 ,41.0,FEMALE,Kolkata,Electronics,2,1411,₹705,0.2,UPI,,Yes,
1907,"Sep 26, 2024",2024-09-27,2024-09-27,43, Customer 1035 ,40.0,F,kolkata,Electronics,3,1045,"₹3,651",,Card,2.0,No,"₹157,225"
3446,"Mar 02, 2024",2024-03-02,2024-03-06,1104, Customer 232 ,58.0,Female,Mumbai,Furniture,-1,₹3579,"₹1,100",,upi,0.0,No,"₹137,415"
1645,"Oct 06, 2024",2024-10-09,2024-10-13,666, Customer 639 ,-5.0,FEMALE,Kolkata,ELECTRONIC,-1,₹3527,"₹3,414",10%,Cash,0.0,Yes,
1684,11/05/2024,2024-05-13,2024-05-18,670, Customer 1465 ,150.0,Male,kolkata,ELECTRONIC,4,2907,"₹3,658",,Cash,1.0,No,"₹165,894"
3313,26/10/2024,2024-10-26,,979, Customer 346 ,150.0,F,CALCUTTA,ELECTRONIC,1,₹3986,"₹1,513",10%,Card,,Yes,
4168,2024-07-17,2024-07-20,2024-07-22,656, Customer 42 ,32.0,Male,kolkata,Furniture,2,₹3937,Rs.3168,10%,upi,2.0,Yes,"₹181,450"
1319,20/03/2024,2024-03-23,2024-03-30,1402, Customer 761 ,,F,Kolkata,electronics,-1,1486,Rs.3871,10%,upi,,Yes,
1771,2024-04-06,2024-04-06,2024-04-10,58, Customer 335 ,-5.0,Female,kolkata,Electronics,-1,₹3527,Rs.1771,10%,upi,,Yes,
4421,"Oct 04, 2024",2024-10-06,2024-10-12,1249, Customer 1014 ,150.0,FEMALE,Kolkata,ELECTRONIC,-1,3467,"₹3,641",,Card,5.0,No,
3703,2024-02-10,2024-02-11,2024-02-17,311, Customer 220 ,-5.0,Female,Kolkata,Clothing,4,₹3752,"₹3,061",0.2,Cash,5.0,Yes,"₹115,177"
1517,20/09/2024,2024-09-21,2024-09-20,1433, Customer 901 ,,M,Kolkata,electronics,4,₹3730,"₹1,471",10%,UPI,3.0,Yes,
3840,2024-03-07,2024-03-09,2024-03-14,458, Customer 146 ,,male,CALCUTTA,Furniture,3,₹3426,"₹3,668",0.2,UPI,,Yes,
1485,2024-01-26,2024-01-28,2024-01-28,1117, Customer 995 ,56.0,Male,CALCUTTA,electronics,4,₹2567,Rs.975,25%,Card,,No,
4065,07/04/2024,2024-04-07,2024-04-08,282, Customer 547 ,-5.0,F,Mumbai,Furniture,-1,1921,Rs.2100,0.2,Card,,No,"₹81,858"
2718,"Sep 14, 2024",2024-09-15,2024-09-15,649, Customer 963 ,150.0,Male,CALCUTTA,electronics,-1,3848,Rs.3828,10%,UPI,0.0,Yes,"₹110,424"
1860,"Aug 05, 2024",2024-08-07,2024-08-08,952, Customer 530 ,,Male,kolkata,ELECTRONIC,-1,₹2098,Rs.4683,0.2,Cash,2.0,Yes,
2533,2024-12-24,2024-12-26,2024-12-29,858, Customer 747 ,,male,Kolkata,ELECTRONIC,4,2673,"₹2,095",10%,Card,0.0,Yes,
2452,13/06/2024,2024-06-14,2024-06-14,967, Customer 1410 ,-5.0,F,Delhi,electronics,3,₹586,Rs.3292,10%,Card,2.0,No,
2460,"May 18, 2024",2024-05-21,2024-05-25,404, Customer 767 ,48.0,male,Kolkata,electronics,2,1815,Rs.1723,25%,UPI,6.0,No,
4259,06/02/2024,2024-02-09,2024-02-09,592, Customer 1388 ,150.0,M,CALCUTTA,Furniture,3,₹1260,Rs.4222,10%,Card,0.0,No,"₹87,452"
2853,"Jan 15, 2024",2024-01-17,2024-01-19,634, Customer 575 ,150.0,F,Kolkata,Clothing,-1,₹3228,₹391,25%,Cash,2.0,Yes,"₹104,906"
2139,2024-01-08,2024-01-08,2024-01-10,1301, Customer 815 ,-5.0,M,Mumbai,ELECTRONIC,4,₹2391,Rs.2455,,Cash,2.0,No,"₹153,003"
4071,"Jun 12, 2024",2024-06-15,2024-06-19,583, Customer 1009 ,-5.0,M,Delhi,electronics,3,₹3225,Rs.4550,,Card,0.0,No,
1491,2024-06-05,2024-06-06,2024-06-12,1017, Customer 1400 ,27.0,M,Mumbai,Electronics,1,897,"₹1,476",0.2,Card,1.0,No,
4047,06/01/2024,2024-01-07,2024-01-14,961, Customer 69 ,,M,Kolkata,Electronics,3,₹839,Rs.376,,Card,5.0,No,"₹190,648"
4137,2024-03-17,2024-03-19,2024-03-20,612, Customer 575 ,,Female,CALCUTTA,Electronics,-1,₹3766,Rs.2041,,upi,0.0,No,"₹166,162"
2033,05/11/2024,2024-11-05,2024-11-04,791, Customer 87 ,46.0,male,kolkata,Furniture,-1,3062,Rs.2263,10%,Cash,4.0,No,
2164,2024-05-17,2024-05-17,2024-05-18,706, Customer 804 ,38.0,male,CALCUTTA,Electronics,-1,₹2306,Rs.2353,0.2,Cash,1.0,Yes,"₹105,143"
2191,"Dec 15, 2024",2024-12-17,2024-12-21,410, Customer 303 ,150.0,Male,Kolkata,Furniture,-1,3254,₹145,25%,Cash,1.0,No,"₹93,580"
2634,"Feb 01, 2024",2024-02-01,2024-02-09,92, Customer 1269 ,,M,kolkata,Furniture,3,1717,Rs.1719,,UPI,6.0,No,
2055,27/12/2024,2024-12-28,2024-12-29,1078, Customer 717 ,40.0,Male,Kolkata,Electronics,3,₹676,"₹4,446",0.2,upi,,Yes,"₹157,947"
2773,2024-07-24,2024-07-25,2024-08-01,680, Customer 1397 ,-5.0,M,CALCUTTA,Furniture,2,₹960,"₹4,732",,Card,4.0,Yes,
4001,"Aug 25, 2024",2024-08-28,2024-08-30,76, Customer 683 ,150.0,F,Delhi,Furniture,-1,2978,"₹1,417",0.2,upi,2.0,Yes,
3141,30/05/2024,2024-05-31,2024-06-05,271, Customer 534 ,-5.0,Female,CALCUTTA,electronics,-1,₹2333,Rs.3511,,upi,4.0,Yes,"₹178,070"
3599,"Feb 19, 2024",2024-02-21,2024-02-22,1260, Customer 419 ,-5.0,Male,Mumbai,ELECTRONIC,1,₹3848,"₹3,727",,upi,3.0,Yes,"₹186,404"
2552,"Jun 14, 2024",2024-06-15,2024-06-17,138, Customer 19 ,150.0,M,CALCUTTA,ELECTRONIC,1,₹1352,Rs.1083,0.2,UPI,4.0,No,
3446,2024-02-28,2024-02-29,2024-03-02,1178, Customer 478 ,-5.0,Female,Mumbai,electronics,5,₹864,Rs.4964,,upi,3.0,Yes,"₹166,380"
