Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income,Profit,Profit Margin %,Delivery Days,Order Month,Order Year,Revenue
1552,2024-07-02,2024-07-04,2024-07-09,37, Customer 1420 ,48.0,Female,Kolkata,Electronics,,2851,3529,0.0,UPI,,No,172742.0,678,19.212241428166617,5 days,July,2024,
1461,2024-01-06,2024-06-04,2024-06-10,798, Customer 1085 ,61.0,Male,Kolkata,Clothing,3.0,2514,4135,0.0,UPI,1.0,Yes,,1621,39.201934703748485,6 days,January,2024,12405.0
4341,2024-09-04,2024-09-07,,419, Customer 501 ,44.0,Male,Kolkata,Electronics,,309,3326,0.25,UPI,,No,24588.0,3017,90.70956103427541,,September,2024,
3709,2024-06-04,2024-06-05,2024-06-12,752, Customer 411 ,44.0,Female,Kolkata,Electronics,5.0,3216,3534,0.25,Card,,Yes,,318,8.998302207130731,7 days,June,2024,17670.0
3327,2024-08-16,2024-08-19,2024-08-21,1229, Customer 411 ,53.0,Female,Kolkata,Furniture,1.0,3071,4436,0.0,Cash,1.0,Yes,194772.0,1365,30.770964833183044,2 days,August,2024,4436.0
3117,2024-02-27,2024-02-29,2024-02-29,1293, Customer 61 ,44.0,Female,Mumbai,Clothing,3.0,574,3044,0.2,Cash,,Yes,,2470,81.14323258869908,0 days,February,2024,9132.0
3198,2024-03-28,2024-03-30,2024-03-30,1164, Customer 626 ,63.0,Male,Kolkata,Electronics,1.0,2052,1043,0.2,Cash,2.0,No,106743.0,-1009,-96.74017257909875,0 days,March,2024,1043.0
2785,2024-01-14,2024-01-15,2024-01-22,1173, Customer 1476 ,44.0,Male,Mumbai,Electronics,,3085,1156,0.0,Cash,3.0,Yes,,-1929,-166.86851211072664,7 days,January,2024,
3740,2024-12-07,2024-07-14,2024-07-16,394, Customer 1451 ,33.0,Female,Kolkata,Electronics,,636,998,0.25,UPI,2.0,No,188333.0,362,36.27254509018036,2 days,December,2024,
1139,2024-04-28,2024-04-29,2024-04-28,437, Customer 696 ,44.0,Male,Mumbai,Furniture,,3886,1868,0.1,Card,4.0,Yes,97260.0,-2018,-108.02997858672376,-1 days,April,2024,
4071,2024-11-25,2024-11-28,2024-11-30,4, Customer 1370 ,44.0,Male,Kolkata,Electronics,,873,4646,0.25,UPI,4.0,Yes,191813.0,3773,81.20964270340077,2 days,November,2024,
2873,2024-06-29,2024-06-29,2024-07-04,287, Customer 1415 ,26.0,Female,Kolkata,Furniture,,1456,2044,0.25,UPI,3.0,Yes,139326.0,588,28.767123287671232,5 days,June,2024,
3716,2024-02-01,2024-01-02,2024-01-06,750, Customer 868 ,48.0,Female,Kolkata,Electronics,,2523,4395,0.25,UPI,1.0,Yes,,1872,42.593856655290104,4 days,February,2024,
3440,2024-07-31,2024-08-02,2024-08-03,1128, Customer 910 ,44.0,Male,Kolkata,Furniture,,3164,2188,0.0,Cash,,No,,-976,-44.60694698354662,1 days,July,2024,
4320,2024-07-01,2024-01-07,2024-01-13,50, Customer 1122 ,44.0,Male,Mumbai,Electronics,2.0,2041,4161,0.1,UPI,,Yes,,2120,50.9492910358087,6 days,July,2024,8322.0
1100,2024-09-12,2024-09-13,2024-09-17,869, Customer 756 ,65.0,Male,Kolkata,Electronics,,2963,3229,0.2,Cash,,No,139123.0,266,8.237844533911428,4 days,September,2024,
2721,2024-02-05,2024-02-05,2024-02-04,8, Customer 595 ,18.0,Female,Mumbai,Furniture,,914,3536,0.2,Card,5.0,Yes,,2622,74.15158371040724,-1 days,February,2024,
2189,2024-07-24,,,434, Customer 893 ,44.0,Female,Kolkata,Furniture,5.0,290,3931,0.1,Card,3.0,No,73764.0,3641,92.62274230475705,,July,2024,19655.0
3124,2024-04-09,2024-04-12,2024-04-19,165, Customer 311 ,22.0,Female,Delhi,Electronics,,219,2850,0.0,Cash,4.0,No,92223.0,2631,92.3157894736842,7 days,April,2024,
3036,2024-12-22,2024-12-22,2024-12-21,538, Customer 962 ,38.0,Male,Delhi,Electronics,,386,4743,0.1,Cash,2.0,No,,4357,91.8616909129243,-1 days,December,2024,
1032,2024-10-03,2024-10-05,2024-10-07,854, Customer 206 ,44.0,Female,Kolkata,Furniture,2.0,3724,3160,0.0,UPI,1.0,Yes,,-564,-17.848101265822784,2 days,October,2024,6320.0
3067,2024-02-09,2024-02-09,2024-02-09,600, Customer 476 ,44.0,Male,Mumbai,Furniture,,3093,3737,0.25,UPI,,Yes,108966.0,644,17.233074658817234,0 days,February,2024,
2029,2024-09-11,2024-09-11,2024-09-10,1140, Customer 530 ,44.0,Female,Kolkata,Clothing,2.0,3174,1042,0.0,Cash,3.0,No,124293.0,-2132,-204.60652591170825,-1 days,September,2024,2084.0
2600,2024-12-20,2024-12-23,2024-12-26,126, Customer 1232 ,36.0,Female,Kolkata,Furniture,2.0,123,4749,0.25,Cash,5.0,No,,4626,97.40998104864181,3 days,December,2024,9498.0
2221,2024-08-06,2024-08-07,2024-08-09,178, Customer 1353 ,44.0,Male,Delhi,Clothing,,555,2180,0.0,Card,3.0,Yes,155509.0,1625,74.54128440366972,2 days,August,2024,
4498,2024-06-29,2024-07-01,2024-07-01,1217, Customer 1481 ,44.0,Male,Kolkata,Electronics,,1454,2014,0.2,UPI,2.0,No,52958.0,560,27.805362462760673,0 days,June,2024,
2564,2024-11-07,,2024-11-07,1123, Customer 67 ,44.0,Female,Kolkata,Electronics,2.0,2571,346,0.2,UPI,,Yes,45488.0,-2225,-643.0635838150289,,November,2024,692.0
2890,2024-09-18,2024-09-20,2024-09-26,98, Customer 573 ,44.0,Male,Kolkata,Electronics,2.0,1313,1898,0.0,Cash,,No,64258.0,585,30.82191780821918,6 days,September,2024,3796.0
4025,2024-04-19,2024-04-22,2024-04-25,1117, Customer 305 ,44.0,Male,Kolkata,Electronics,,791,4302,0.2,Card,3.0,Yes,112024.0,3511,81.61320316132031,3 days,April,2024,
1645,2024-09-13,2024-09-14,2024-09-21,1495, Customer 229 ,55.0,Female,Delhi,Electronics,,864,2156,0.25,Cash,4.0,Yes,71499.0,1292,59.92578849721707,7 days,September,2024,
2780,2024-02-22,2024-02-23,2024-03-01,1210, Customer 892 ,44.0,Male,Kolkata,Electronics,1.0,3295,298,0.2,UPI,4.0,Yes,130155.0,-2997,-1005.7046979865772,7 days,February,2024,298.0
2261,2024-07-29,2024-08-01,2024-07-31,1488, Customer 1262 ,47.0,Female,Mumbai,Clothing,4.0,1686,171,0.0,UPI,4.0,Yes,,-1515,-885.9649122807017,-1 days,July,2024,684.0
3430,2024-04-17,2024-04-20,2024-04-23,332, Customer 955 ,44.0,Female,Delhi,Furniture,,3269,3619,0.25,Cash,4.0,No,47805.0,350,9.671179883945841,3 days,April,2024,
2088,2024-07-27,,2024-08-04,1286, Customer 1048 ,42.0,Male,Mumbai,Electronics,,3396,4740,0.0,UPI,3.0,No,,1344,28.354430379746837,,July,2024,
4243,2024-10-08,2024-08-13,2024-08-21,1063, Customer 1470 ,62.0,Male,Kolkata,Clothing,,129,1314,0.25,UPI,,No,,1185,90.18264840182648,8 days,October,2024,
1005,2024-05-01,2024-05-02,2024-05-07,1104, Customer 394 ,61.0,Male,Kolkata,Electronics,1.0,3961,1164,0.0,Card,1.0,No,162111.0,-2797,-240.29209621993127,5 days,May,2024,1164.0
2632,2024-03-20,2024-03-20,2024-03-20,1489, Customer 906 ,44.0,Female,Kolkata,Electronics,5.0,866,1260,0.0,UPI,5.0,No,155153.0,394,31.26984126984127,0 days,March,2024,6300.0
2889,2024-08-04,2024-08-06,2024-08-07,1133, Customer 992 ,44.0,Female,Kolkata,Clothing,,1165,2795,0.2,Card,,Yes,,1630,58.31842576028623,1 days,August,2024,
4062,2024-12-05,2024-12-06,2024-12-09,565, Customer 292 ,44.0,Female,Delhi,Furniture,3.0,3729,4759,0.25,Card,1.0,Yes,92885.0,1030,21.643202353435594,3 days,December,2024,14277.0
1218,2024-06-17,2024-06-18,,443, Customer 315 ,63.0,Female,Kolkata,Electronics,5.0,200,4944,0.0,Card,5.0,Yes,,4744,95.9546925566343,,June,2024,24720.0
2680,2024-10-11,2024-11-13,,1283, Customer 155 ,44.0,Male,Mumbai,Electronics,1.0,3160,2311,0.1,Cash,2.0,No,,-849,-36.737343141497185,,October,2024,2311.0
3429,2024-06-23,2024-06-25,2024-06-26,1058, Customer 441 ,44.0,Male,Delhi,Electronics,,97,4254,0.1,UPI,3.0,Yes,,4157,97.71979313587212,1 days,June,2024,
4421,2024-02-07,2024-02-10,2024-02-10,1466, Customer 477 ,44.0,Female,Kolkata,Furniture,,1093,3705,0.0,Card,3.0,No,35796.0,2612,70.49932523616734,0 days,February,2024,
3071,2024-08-26,2024-08-29,2024-08-28,905, Customer 1125 ,44.0,Female,Kolkata,Electronics,,1652,3129,0.2,Cash,,Yes,87650.0,1477,47.20357941834452,-1 days,August,2024,
2573,2024-05-09,2024-05-09,2024-05-15,1249, Customer 812 ,44.0,Male,Kolkata,Electronics,4.0,2629,2426,0.0,Card,2.0,Yes,72476.0,-203,-8.367683429513603,6 days,May,2024,9704.0
4051,2024-08-12,2024-12-10,2024-12-10,833, Customer 664 ,44.0,Male,Mumbai,Furniture,,846,2103,0.25,UPI,3.0,No,116285.0,1257,59.77175463623395,0 days,August,2024,
1813,2024-07-24,2024-07-26,2024-08-03,73, Customer 275 ,44.0,Female,Kolkata,Furniture,4.0,814,1278,0.0,Card,5.0,Yes,,464,36.30672926447575,8 days,July,2024,5112.0
1654,2024-02-15,2024-02-15,2024-02-22,1220, Customer 1305 ,44.0,Female,Kolkata,Electronics,,2499,549,0.25,UPI,3.0,Yes,90202.0,-1950,-355.1912568306011,7 days,February,2024,
1852,2024-03-13,2024-03-13,2024-03-14,1008, Customer 96 ,61.0,Female,Kolkata,Clothing,5.0,879,2035,0.2,Cash,2.0,No,,1156,56.80589680589681,1 days,March,2024,10175.0
2168,2024-03-13,2024-03-13,2024-03-13,1407, Customer 1454 ,25.0,Female,Kolkata,Electronics,4.0,3268,4171,0.0,Card,3.0,Yes,112006.0,903,21.649484536082475,0 days,March,2024,16684.0
4361,2024-04-28,,2024-05-03,357, Customer 1254 ,44.0,Female,Kolkata,Clothing,,1298,183,0.2,UPI,5.0,Yes,,-1115,-609.2896174863388,,April,2024,
2189,2024-06-27,2024-06-29,2024-06-29,1360, Customer 840 ,21.0,Female,Kolkata,Electronics,3.0,2411,1351,0.1,Cash,1.0,No,65807.0,-1060,-78.46039970392302,0 days,June,2024,4053.0
4078,2024-04-18,2024-04-21,,320, Customer 915 ,44.0,Female,Delhi,Electronics,,1399,4784,0.1,Cash,1.0,Yes,184096.0,3385,70.7566889632107,,April,2024,
1450,2024-12-28,2024-12-28,2025-01-01,671, Customer 1150 ,44.0,Male,Kolkata,Electronics,,1239,3124,0.2,Cash,,Yes,,1885,60.3393085787452,4 days,December,2024,
3426,2024-05-24,2024-05-25,2024-05-28,235, Customer 1240 ,44.0,Male,Kolkata,Clothing,5.0,1337,2873,0.1,Cash,,Yes,,1536,53.46327880264532,3 days,May,2024,14365.0
2476,2024-06-15,2024-06-18,2024-06-22,71, Customer 388 ,44.0,Male,Mumbai,Electronics,3.0,3231,4031,0.2,Cash,,No,62058.0,800,19.846192011907714,4 days,June,2024,12093.0
4308,2024-08-06,2024-08-09,2024-08-11,573, Customer 827 ,69.0,Male,Kolkata,Clothing,,3159,4406,0.1,UPI,,Yes,115732.0,1247,28.302315024965957,2 days,August,2024,
1967,2024-08-07,2024-08-10,2024-08-09,159, Customer 1463 ,37.0,Female,Delhi,Clothing,4.0,3842,2108,0.0,UPI,,No,,-1734,-82.25806451612904,-1 days,August,2024,8432.0
2660,2024-02-06,2024-02-09,2024-02-14,464, Customer 57 ,44.0,Female,Mumbai,Furniture,,1435,2033,0.25,UPI,2.0,Yes,143673.0,598,29.4146581406788,5 days,February,2024,
1800,2024-12-08,,2024-08-19,16, Customer 1330 ,31.0,Female,Delhi,Furniture,5.0,146,2384,0.25,UPI,,No,,2238,93.8758389261745,,December,2024,11920.0
4480,2024-09-11,2024-11-12,2024-11-13,697, Customer 614 ,59.0,Female,Kolkata,Electronics,1.0,2701,2699,0.25,Card,,No,67343.0,-2,-0.07410151908114117,1 days,September,2024,2699.0
2453,2024-06-19,2024-06-19,2024-06-25,828, Customer 150 ,44.0,Female,Kolkata,Electronics,,207,688,0.0,Card,,No,,481,69.91279069767442,6 days,June,2024,
4457,2024-06-16,2024-06-18,2024-06-18,401, Customer 1258 ,44.0,Male,Kolkata,Furniture,,2633,1626,0.25,Card,,Yes,,-1007,-61.931119311193115,0 days,June,2024,
4178,2024-04-10,2024-04-11,2024-04-17,859, Customer 418 ,44.0,Female,Mumbai,Electronics,3.0,251,1120,0.1,Cash,,Yes,,869,77.58928571428572,6 days,April,2024,3360.0
1449,2024-08-02,2024-08-04,2024-08-05,85, Customer 147 ,44.0,Female,Mumbai,Clothing,2.0,806,4548,0.25,Card,1.0,Yes,,3742,82.27792436235708,1 days,August,2024,9096.0
1492,2024-06-16,2024-06-16,,478, Customer 1344 ,44.0,Female,Kolkata,Furniture,5.0,3334,3194,0.0,Card,4.0,No,151483.0,-140,-4.383218534752661,,June,2024,15970.0
1142,2024-06-29,2024-07-01,2024-07-04,986, Customer 887 ,60.0,Male,Kolkata,Electronics,5.0,3861,1195,0.2,Cash,2.0,No,,-2666,-223.09623430962344,3 days,June,2024,5975.0
3309,2024-05-27,2024-05-30,2024-06-01,748, Customer 262 ,44.0,Male,Kolkata,Electronics,,270,3175,0.0,Cash,3.0,No,87722.0,2905,91.49606299212599,2 days,May,2024,
1156,2024-02-01,2024-02-01,2024-02-06,1362, Customer 1298 ,44.0,Male,Delhi,Clothing,5.0,1552,1256,0.1,Cash,,No,152998.0,-296,-23.56687898089172,5 days,February,2024,6280.0
3233,2024-12-23,2024-12-23,2024-12-28,948, Customer 858 ,44.0,Male,Mumbai,Electronics,,1864,1389,0.25,UPI,4.0,No,140003.0,-475,-34.197264218862486,5 days,December,2024,
2984,2024-02-14,2024-02-17,2024-02-22,968, Customer 551 ,44.0,Female,Kolkata,Electronics,,1106,1904,0.25,Cash,4.0,Yes,123792.0,798,41.911764705882355,5 days,February,2024,
1595,2024-08-11,2024-11-08,2024-11-09,1466, Customer 76 ,44.0,Male,Kolkata,Furniture,4.0,3402,3633,0.1,Card,,Yes,91492.0,231,6.358381502890173,1 days,August,2024,14532.0
2832,2024-02-01,2024-01-05,2024-01-05,541, Customer 203 ,20.0,Male,Kolkata,Furniture,,3453,1334,0.1,UPI,2.0,Yes,179253.0,-2119,-158.8455772113943,0 days,February,2024,
1941,2024-07-17,2024-07-18,2024-07-23,799, Customer 1178 ,44.0,Male,Mumbai,Electronics,,1994,968,0.0,Card,2.0,No,117175.0,-1026,-105.99173553719008,5 days,July,2024,
3486,2024-12-28,2024-12-29,2025-01-01,500, Customer 409 ,44.0,Male,Kolkata,Electronics,2.0,3762,2543,0.0,UPI,3.0,No,,-1219,-47.93550924105388,3 days,December,2024,5086.0
1737,2024-03-24,,2024-03-27,824, Customer 417 ,44.0,Female,Kolkata,Furniture,,3804,3073,0.1,Cash,3.0,No,,-731,-23.787829482590304,,March,2024,
1969,2024-04-26,2024-04-28,2024-05-06,1240, Customer 1222 ,44.0,Female,Kolkata,Furniture,3.0,3242,4002,0.0,UPI,,No,,760,18.990504747626186,8 days,April,2024,12006.0
2917,2024-12-11,2024-12-14,2024-12-18,575, Customer 89 ,44.0,Male,Kolkata,Furniture,,1675,1537,0.0,Card,,No,154308.0,-138,-8.978529603122967,4 days,December,2024,
1279,2024-07-30,2024-08-02,2024-08-02,1102, Customer 459 ,44.0,Female,Delhi,Furniture,5.0,3299,3326,0.1,UPI,2.0,No,45707.0,27,0.8117859290438966,0 days,July,2024,16630.0
3625,2024-03-01,2024-03-04,2024-03-07,1104, Customer 1371 ,44.0,Male,Kolkata,Electronics,,2976,1745,0.1,Cash,3.0,No,86792.0,-1231,-70.54441260744986,3 days,March,2024,
2029,2024-05-18,2024-05-19,2024-05-20,431, Customer 586 ,44.0,Female,Delhi,Electronics,,1848,3276,0.1,UPI,,Yes,127738.0,1428,43.58974358974359,1 days,May,2024,
2885,2024-08-04,2024-04-10,2024-04-09,184, Customer 588 ,44.0,Male,Kolkata,Furniture,1.0,280,3176,0.1,Card,,Yes,,2896,91.183879093199,-1 days,August,2024,3176.0
1594,2024-12-21,2024-12-23,2024-12-25,557, Customer 1486 ,44.0,Female,Mumbai,Electronics,5.0,1461,622,0.0,UPI,3.0,No,92153.0,-839,-134.88745980707395,2 days,December,2024,3110.0
2932,2024-03-10,2024-10-04,2024-10-06,692, Customer 1333 ,44.0,Male,Kolkata,Clothing,,3399,1134,0.0,Card,5.0,Yes,141275.0,-2265,-199.73544973544975,2 days,March,2024,
1516,2024-06-08,2024-06-09,2024-06-14,1252, Customer 34 ,44.0,Male,Mumbai,Clothing,3.0,2911,3154,0.0,Cash,,No,,243,7.704502219403932,5 days,June,2024,9462.0
3700,2024-06-14,,2024-06-21,1026, Customer 775 ,44.0,Female,Kolkata,Electronics,2.0,961,3489,0.25,UPI,5.0,No,38177.0,2528,72.45629120091716,,June,2024,6978.0
2726,2024-08-10,2024-10-09,2024-10-10,1331, Customer 570 ,44.0,Male,Kolkata,Electronics,,2413,2770,0.1,UPI,,Yes,196899.0,357,12.888086642599278,1 days,August,2024,
2546,2024-01-08,2024-01-11,2024-01-12,710, Customer 522 ,20.0,Female,Kolkata,Clothing,,2089,2450,0.0,Card,,No,112453.0,361,14.73469387755102,1 days,January,2024,
3933,2024-10-29,2024-11-01,2024-11-07,1327, Customer 50 ,44.0,Female,Mumbai,Electronics,4.0,832,3832,0.1,UPI,1.0,Yes,,3000,78.28810020876827,6 days,October,2024,15328.0
1457,2024-09-09,2024-09-09,2024-09-09,1184, Customer 85 ,44.0,Male,Mumbai,Electronics,,3688,1137,0.0,Cash,4.0,Yes,,-2551,-224.36235708003517,0 days,September,2024,
2629,2024-04-18,2024-04-20,2024-04-24,499, Customer 1190 ,44.0,Female,Kolkata,Electronics,,970,2776,0.25,UPI,,No,,1806,65.05763688760807,4 days,April,2024,
1495,2024-05-12,2024-05-14,2024-05-22,193, Customer 1459 ,44.0,Female,Kolkata,Electronics,,1011,1766,0.1,Cash,1.0,No,,755,42.7519818799547,8 days,May,2024,
1382,2024-03-10,2024-03-12,,48, Customer 1142 ,44.0,Female,Kolkata,Electronics,2.0,1164,3454,0.0,Cash,,No,92756.0,2290,66.29994209612045,,March,2024,6908.0
2372,2024-06-13,,2024-06-17,358, Customer 1433 ,44.0,Female,Mumbai,Electronics,1.0,3831,1213,0.2,UPI,,No,121892.0,-2618,-215.8285243198681,,June,2024,1213.0
4247,2024-10-03,2024-03-10,2024-03-14,348, Customer 992 ,68.0,Male,Kolkata,Furniture,,469,1968,0.1,UPI,4.0,Yes,53546.0,1499,76.16869918699187,4 days,October,2024,
1888,2024-03-09,,2024-03-16,803, Customer 843 ,44.0,Male,Kolkata,Electronics,,1569,607,0.0,Card,2.0,Yes,132934.0,-962,-158.4843492586491,,March,2024,
2435,2024-09-05,2024-09-07,2024-09-13,861, Customer 1247 ,56.0,Female,Mumbai,Clothing,,3520,4150,0.0,Cash,2.0,Yes,99245.0,630,15.180722891566264,6 days,September,2024,
1908,2024-10-28,2024-10-28,2024-10-31,818, Customer 126 ,70.0,Male,Mumbai,Furniture,5.0,1485,643,0.25,UPI,,Yes,41374.0,-842,-130.94867807153966,3 days,October,2024,3215.0
2633,2024-01-30,2024-02-01,2024-02-08,962, Customer 526 ,43.0,Male,Kolkata,Clothing,,3883,1671,0.1,UPI,,Yes,,-2212,-132.37582286056252,7 days,January,2024,
1464,2024-06-15,2024-06-17,,828, Customer 671 ,44.0,Male,Delhi,Electronics,,357,980,0.25,UPI,,No,45149.0,623,63.57142857142857,,June,2024,
1198,2024-06-13,2024-06-14,2024-06-21,1334, Customer 400 ,29.0,Female,Delhi,Electronics,1.0,3143,3380,0.1,UPI,,Yes,114243.0,237,7.011834319526628,7 days,June,2024,3380.0
3031,2024-01-31,,2024-02-06,836, Customer 1472 ,44.0,Female,Kolkata,Electronics,,1259,545,0.2,UPI,2.0,Yes,23313.0,-714,-131.0091743119266,,January,2024,
2192,2024-04-04,2024-04-05,2024-04-05,264, Customer 797 ,44.0,Female,Kolkata,Electronics,2.0,544,4381,0.25,UPI,4.0,Yes,174336.0,3837,87.58274366582972,0 days,April,2024,8762.0
3494,2024-08-10,2024-08-13,2024-08-14,869, Customer 175 ,44.0,Female,Delhi,Furniture,1.0,1991,4337,0.25,UPI,,Yes,,2346,54.09269080009223,1 days,August,2024,4337.0
2377,2024-01-25,2024-01-25,2024-01-25,893, Customer 1208 ,37.0,Male,Kolkata,Clothing,,1160,1294,0.0,UPI,,Yes,25201.0,134,10.35548686244204,0 days,January,2024,
1313,2024-11-16,2024-11-18,2024-11-23,372, Customer 559 ,44.0,Male,Kolkata,Electronics,,3020,540,0.0,UPI,,No,153771.0,-2480,-459.25925925925924,5 days,November,2024,
3781,2024-06-20,2024-06-20,2024-06-19,761, Customer 197 ,46.0,Female,Kolkata,Electronics,4.0,2053,1465,0.25,Card,,Yes,41270.0,-588,-40.13651877133106,-1 days,June,2024,5860.0
4445,2024-05-24,2024-05-25,,884, Customer 1161 ,59.0,Male,Kolkata,Furniture,3.0,989,1228,0.2,Card,,Yes,162034.0,239,19.462540716612377,,May,2024,3684.0
4083,2024-05-06,2024-05-07,2024-05-13,808, Customer 486 ,30.0,Female,Kolkata,Electronics,,1769,1710,0.1,Cash,4.0,No,,-59,-3.4502923976608186,6 days,May,2024,
3832,2024-03-20,2024-03-22,2024-03-23,1324, Customer 1419 ,44.0,Female,Kolkata,Electronics,5.0,3159,1433,0.2,Card,,Yes,,-1726,-120.44661549197488,1 days,March,2024,7165.0
2051,2024-10-19,2024-10-20,2024-10-25,1488, Customer 275 ,44.0,Female,Kolkata,Electronics,,1825,3429,0.1,UPI,5.0,No,134485.0,1604,46.777486147564886,5 days,October,2024,
2608,2024-09-14,,2024-09-14,1359, Customer 1314 ,44.0,Male,Kolkata,Electronics,3.0,2564,3343,0.1,UPI,3.0,Yes,,779,23.302422973377208,,September,2024,10029.0
3111,2024-09-15,2024-09-15,2024-09-16,1323, Customer 637 ,44.0,Male,Kolkata,Clothing,3.0,498,4542,0.25,UPI,3.0,No,,4044,89.03566710700133,1 days,September,2024,13626.0
2663,2024-06-02,2024-06-03,2024-06-02,1258, Customer 177 ,44.0,Female,Mumbai,Electronics,,3944,3354,0.1,UPI,,Yes,,-590,-17.59093619558736,-1 days,June,2024,
1813,2024-12-15,,2024-12-23,1088, Customer 616 ,44.0,Male,Delhi,Electronics,,2396,3528,0.2,Card,,No,157780.0,1132,32.08616780045352,,December,2024,
2933,2024-05-02,2024-02-06,2024-02-05,931, Customer 252 ,61.0,Male,Kolkata,Electronics,,782,3891,0.25,UPI,,Yes,184562.0,3109,79.9023387304035,-1 days,May,2024,
1158,2024-04-16,2024-04-16,2024-04-16,1022, Customer 1473 ,44.0,Female,Delhi,Electronics,4.0,1517,2155,0.0,Cash,2.0,No,,638,29.60556844547564,0 days,April,2024,8620.0
1792,2024-04-14,2024-04-15,2024-04-14,691, Customer 865 ,43.0,Male,Kolkata,Electronics,,3919,4313,0.1,UPI,1.0,Yes,,394,9.135172733596104,-1 days,April,2024,
1667,2024-08-02,2024-08-05,2024-08-05,513, Customer 1248 ,44.0,Male,Mumbai,Clothing,,409,4211,0.1,Card,4.0,Yes,119304.0,3802,90.28734267394918,0 days,August,2024,
3861,2024-04-28,2024-04-28,2024-05-02,975, Customer 1147 ,44.0,Female,Mumbai,Clothing,,3411,3374,0.2,Card,3.0,Yes,,-37,-1.0966212211025488,4 days,April,2024,
1265,2024-06-12,2024-06-12,2024-06-16,528, Customer 83 ,44.0,Female,Kolkata,Electronics,,2233,1778,0.1,Cash,5.0,No,,-455,-25.590551181102363,4 days,June,2024,
1126,2024-10-16,,2024-10-18,872, Customer 993 ,44.0,Male,Delhi,Furniture,2.0,1739,4542,0.2,UPI,4.0,No,64311.0,2803,61.71290180537208,,October,2024,9084.0
3171,2024-01-15,2024-01-15,2024-01-15,46, Customer 523 ,44.0,Male,Kolkata,Electronics,1.0,3761,2956,0.0,Cash,3.0,No,141985.0,-805,-27.23274695534506,0 days,January,2024,2956.0
1870,2024-03-04,2024-04-05,2024-04-07,955, Customer 1470 ,44.0,Male,Delhi,Electronics,1.0,931,4470,0.25,UPI,,No,,3539,79.17225950782998,2 days,March,2024,4470.0
2918,2024-02-27,2024-02-29,2024-03-05,720, Customer 580 ,70.0,Female,Kolkata,Clothing,,323,2722,0.2,UPI,,Yes,,2399,88.1337252020573,5 days,February,2024,
1846,2024-11-20,2024-11-23,2024-11-24,1088, Customer 435 ,44.0,Female,Kolkata,Clothing,3.0,839,175,0.2,UPI,4.0,Yes,165723.0,-664,-379.42857142857144,1 days,November,2024,525.0
3193,2024-09-30,2024-10-03,2024-10-08,296, Customer 1377 ,44.0,Male,Mumbai,Electronics,5.0,1421,3612,0.2,UPI,,Yes,,2191,60.65891472868217,5 days,September,2024,18060.0
1952,2024-04-10,2024-04-10,2024-04-12,653, Customer 1241 ,44.0,Male,Delhi,Clothing,5.0,1335,3699,0.1,UPI,,No,166965.0,2364,63.90916463909164,2 days,April,2024,18495.0
4008,2024-11-02,2024-02-12,2024-02-11,944, Customer 466 ,41.0,Female,Mumbai,Clothing,4.0,1417,3641,0.25,UPI,,Yes,22239.0,2224,61.08212029662181,-1 days,November,2024,14564.0
1714,2024-09-14,2024-09-15,2024-09-20,977, Customer 224 ,33.0,Female,Kolkata,Furniture,4.0,2256,1015,0.25,UPI,5.0,Yes,160740.0,-1241,-122.26600985221674,5 days,September,2024,4060.0
1696,2024-05-20,2024-05-21,2024-05-22,1001, Customer 602 ,44.0,Male,Kolkata,Electronics,,3952,1256,0.0,Cash,1.0,Yes,,-2696,-214.64968152866243,1 days,May,2024,
1097,2024-05-16,2024-05-16,2024-05-19,1339, Customer 525 ,44.0,Female,Mumbai,Electronics,,771,1619,0.25,Cash,,No,,848,52.378011117974054,3 days,May,2024,
2143,2024-01-03,2024-01-03,2024-01-02,710, Customer 320 ,44.0,Male,Delhi,Clothing,,531,2440,0.2,UPI,5.0,Yes,90141.0,1909,78.23770491803279,-1 days,January,2024,
3540,2024-12-31,2024-12-31,2025-01-06,410, Customer 470 ,70.0,Female,Kolkata,Electronics,,1264,144,0.2,Cash,3.0,No,23131.0,-1120,-777.7777777777777,6 days,December,2024,
1305,2024-10-29,2024-10-29,2024-10-30,141, Customer 564 ,58.0,Male,Delhi,Electronics,,2460,1166,0.2,UPI,1.0,Yes,,-1294,-110.97770154373927,1 days,October,2024,
1935,2024-07-28,2024-07-31,2024-08-06,1306, Customer 903 ,44.0,Female,Mumbai,Electronics,,3452,3443,0.2,Cash,1.0,No,113213.0,-9,-0.26139994191112403,6 days,July,2024,
1020,2024-03-02,2024-02-06,2024-02-11,290, Customer 873 ,44.0,Male,Delhi,Electronics,2.0,2032,4549,0.0,UPI,2.0,Yes,,2517,55.330841943284234,5 days,March,2024,9098.0
1933,2024-03-12,,,300, Customer 194 ,55.0,Male,Kolkata,Furniture,3.0,3273,4485,0.0,UPI,3.0,No,,1212,27.02341137123746,,March,2024,13455.0
2902,2024-08-24,2024-08-25,2024-08-27,84, Customer 1486 ,44.0,Female,Delhi,Clothing,,3232,1196,0.0,UPI,2.0,Yes,,-2036,-170.23411371237458,2 days,August,2024,
